id,cuisine
18378,italian
9583,mexican
13947,thai
8681,italian
46374,mexican
47034,british
45643,mexican
5551,italian
23694,italian
32724,italian
48999,italian
5952,british
36593,british
48894,british
27066,italian
9343,mexican
35625,mexican
22159,vietnamese
39883,cajun_creole
20939,italian
21471,british
2208,british
38731,british
10206,mexican
425,british
11081,italian
48333,italian
46536,cajun_creole
25686,italian
41323,british
30523,british
29731,british
23018,mexican
43425,italian
43325,mexican
24159,mexican
2121,italian
15876,british
11191,mexican
4338,british
4072,british
29363,british
29278,italian
4276,italian
47413,cajun_creole
16670,mexican
31767,italian
37741,italian
45568,mexican
13871,mexican
15015,mexican
1536,thai
1466,mexican
10405,british
15963,british
45075,mexican
2588,british
17070,mexican
14012,cajun_creole
44422,mexican
14609,italian
46913,mexican
5710,british
16086,cajun_creole
48335,british
41667,italian
20551,italian
29812,british
32212,mexican
18,british
14823,italian
30464,italian
31748,mexican
8081,mexican
2484,mexican
41751,british
25020,mexican
6889,mexican
37348,italian
27337,british
21625,british
43407,mexican
737,british
42668,british
36758,british
3528,mexican
40542,chinese
8277,italian
22826,mexican
16937,british
8216,mexican
10738,british
11932,italian
21240,italian
14296,italian
24128,italian
44718,british
40317,british
22385,mexican
16417,british
19098,cajun_creole
36846,mexican
10401,japanese
10602,vietnamese
16051,british
25205,mexican
45464,italian
8956,british
23386,cajun_creole
7691,italian
21774,italian
49705,british
34095,italian
40336,british
44728,british
10843,italian
21666,mexican
44202,mexican
17673,british
34724,british
32367,british
14479,italian
46203,british
7485,british
24792,italian
37601,british
11749,italian
40459,italian
6034,italian
46184,british
8659,italian
28264,mexican
40788,italian
25901,japanese
6880,italian
26443,mexican
27597,british
4679,mexican
27054,italian
33316,mexican
28346,british
46206,british
9856,mexican
36740,british
38157,mexican
11701,cajun_creole
43877,mexican
21737,cajun_creole
17489,british
5182,british
47765,vietnamese
36916,italian
21953,mexican
44316,british
37928,italian
23423,cajun_creole
26636,mexican
27428,vietnamese
29136,italian
45677,italian
35525,mexican
28707,british
4234,italian
45606,british
6646,mexican
1733,british
31169,italian
45279,mexican
14269,japanese
26266,italian
15973,italian
15279,italian
33120,british
26073,mexican
25767,italian
12044,cajun_creole
822,mexican
13536,british
1978,southern_us
3895,italian
8427,british
16946,british
9005,vietnamese
42707,british
17931,italian
2110,mexican
21611,japanese
48079,italian
22441,british
43783,italian
49514,british
26278,mexican
39096,italian
36782,british
31016,mexican
41700,british
8046,british
14017,mexican
48126,italian
48972,italian
21200,mexican
37825,italian
24835,mexican
38205,italian
48460,mexican
29019,italian
18799,italian
23742,mexican
30089,italian
1400,vietnamese
7025,italian
19873,italian
29374,italian
45577,british
46375,british
28377,italian
39019,italian
16754,mexican
28648,british
32006,british
49138,italian
14159,british
33747,mexican
49510,british
2118,italian
14463,mexican
12299,indian
16115,cajun_creole
30854,mexican
41412,british
36655,italian
31595,italian
8225,british
47650,italian
40681,british
43979,mexican
7934,chinese
45199,mexican
6851,italian
4006,british
610,mexican
18142,mexican
34363,mexican
30475,british
35246,mexican
29020,british
27993,british
24921,british
22164,mexican
725,british
34349,british
48655,thai
46658,italian
28212,italian
27714,cajun_creole
6049,british
19836,british
33934,italian
1338,british
21498,british
27005,mexican
40168,italian
4877,british
15415,vietnamese
5545,italian
20433,cajun_creole
11634,italian
25492,mexican
21017,italian
22311,british
17808,british
30869,southern_us
11794,british
26414,mexican
1450,vietnamese
17605,mexican
19789,cajun_creole
25287,mexican
526,mexican
6426,mexican
838,mexican
38921,italian
43956,italian
16406,japanese
33285,mexican
45131,british
44192,italian
36629,italian
23975,italian
46511,italian
45907,mexican
22734,british
43589,british
30287,british
23900,british
11928,thai
16529,mexican
25626,italian
12962,mexican
19959,italian
18195,italian
37128,italian
25730,mexican
40554,cajun_creole
34484,british
17596,vietnamese
47805,british
8438,british
31594,cajun_creole
2308,mexican
40522,british
42693,italian
48848,mexican
44560,italian
7700,british
43908,mexican
3930,british
20940,british
12360,british
23094,british
20327,british
34630,italian
41264,chinese
25085,italian
48479,british
31715,british
29569,british
39317,british
15719,mexican
4162,british
15001,italian
12123,mexican
42748,italian
41905,british
4484,british
30867,italian
17319,italian
13081,italian
11899,mexican
13374,mexican
27495,british
18138,mexican
14851,italian
16111,italian
23947,cajun_creole
5970,italian
16594,mexican
5820,italian
28254,italian
10280,italian
45113,british
26103,british
14985,italian
35731,indian
30031,british
27627,italian
43874,mexican
14497,british
45524,mexican
42287,italian
5922,italian
25698,italian
19355,italian
24250,british
11355,italian
40719,british
17155,italian
4387,british
21848,japanese
45934,mexican
14669,british
7153,british
19848,italian
7324,italian
11419,italian
42599,mexican
30771,mexican
28371,italian
33112,british
49146,british
40340,mexican
10502,italian
47056,italian
41269,indian
3350,mexican
23684,thai
20727,british
23099,british
49125,mexican
24362,british
44077,chinese
22428,italian
34271,british
24892,british
28073,italian
37462,mexican
12,british
49513,british
43115,british
44461,british
41691,italian
24331,italian
34010,cajun_creole
33379,british
22653,mexican
18136,mexican
47396,british
373,mexican
28717,italian
41036,italian
23119,british
22546,british
29176,mexican
36192,italian
41978,cajun_creole
16397,cajun_creole
22951,british
35400,italian
18095,british
12517,british
37493,italian
3927,british
1147,mexican
1370,british
18935,mexican
10993,mexican
4693,mexican
10439,british
17130,italian
1815,italian
871,british
18587,british
34251,mexican
12739,italian
36588,italian
18833,italian
47216,mexican
9988,british
31994,british
47730,mexican
23665,cajun_creole
36099,italian
20308,british
36430,british
19185,mexican
12413,italian
35605,cajun_creole
20708,italian
19801,british
32603,british
22243,british
7244,british
37724,british
22988,british
41278,mexican
2244,british
5,japanese
32270,british
7837,cajun_creole
28188,italian
41484,italian
4767,mexican
13508,mexican
6806,british
26307,mexican
33387,italian
9764,italian
4815,british
42662,japanese
41477,british
6417,mexican
22285,mexican
49476,mexican
26084,italian
44742,british
19022,italian
32578,british
10514,british
13815,british
19472,british
7373,indian
23280,italian
11559,italian
12765,italian
40511,mexican
40858,british
24236,british
16187,italian
42423,italian
32296,italian
44908,mexican
2833,italian
25142,british
7268,mexican
5582,british
25289,british
2838,mexican
10185,italian
45665,italian
38764,italian
33129,italian
18427,italian
15256,italian
6477,japanese
30986,thai
25978,italian
5957,british
40329,italian
11071,italian
48793,mexican
5115,chinese
40723,chinese
41245,italian
6240,british
4699,italian
13769,british
33336,italian
4811,italian
18127,italian
42772,mexican
45102,british
26926,chinese
47055,italian
15650,british
26966,british
45230,british
44400,italian
26203,mexican
21311,mexican
11945,british
25732,british
39567,british
25575,mexican
7211,italian
13410,chinese
173,cajun_creole
11563,cajun_creole
38716,italian
32625,italian
22638,mexican
23818,mexican
8596,italian
27471,british
28233,british
47682,mexican
20385,italian
12567,mexican
43903,japanese
4925,mexican
7818,british
35051,italian
4586,british
20743,indian
16369,cajun_creole
13883,japanese
38849,vietnamese
26017,italian
24719,british
15767,mexican
30007,italian
34297,british
30597,british
25578,mexican
41719,british
23913,mexican
11153,italian
39196,italian
7338,mexican
21090,italian
25451,mexican
5482,italian
23031,british
15926,mexican
28527,british
40828,british
42196,italian
39387,british
28870,british
15503,indian
36678,italian
38576,italian
16192,italian
25622,japanese
12687,italian
48280,british
47405,southern_us
15140,italian
20579,british
30880,british
39040,mexican
17487,cajun_creole
3762,mexican
20910,italian
19072,mexican
39412,british
28679,british
7314,cajun_creole
34143,british
5594,italian
24503,mexican
28432,italian
21054,mexican
11965,mexican
30692,cajun_creole
9901,mexican
37008,mexican
25505,british
10740,british
21791,italian
5539,cajun_creole
19680,italian
24129,italian
8351,italian
12701,mexican
12042,cajun_creole
26441,british
21399,japanese
43615,british
12283,italian
32715,mexican
24499,british
9035,italian
22563,cajun_creole
28467,british
41765,italian
38064,italian
31087,cajun_creole
23005,mexican
25806,mexican
37930,italian
10879,italian
40080,british
11216,italian
42099,british
27377,british
4453,italian
9001,british
27383,mexican
18472,british
22313,italian
31709,mexican
38931,italian
5261,italian
17530,italian
19071,mexican
42108,british
7099,italian
10678,british
226,british
16283,british
42538,mexican
7991,italian
6127,british
16011,british
5664,mexican
19882,italian
48540,italian
45897,italian
46935,italian
738,italian
25990,italian
15397,british
17496,italian
29458,mexican
31331,italian
17562,italian
12661,italian
35726,british
34728,cajun_creole
32619,british
14510,mexican
25391,mexican
34723,british
28055,italian
15498,mexican
42070,mexican
26506,italian
35888,italian
40255,italian
2943,italian
48785,british
8979,italian
27068,mexican
19842,british
28677,thai
27565,italian
35410,british
6149,italian
45188,mexican
33341,italian
15024,cajun_creole
35126,british
19020,british
9491,british
40281,british
34120,italian
6504,italian
8285,british
21811,british
24014,italian
5134,mexican
7360,mexican
47692,mexican
41845,italian
34326,italian
19249,mexican
6843,british
15897,italian
17032,mexican
16293,italian
9128,vietnamese
40249,chinese
33418,british
38161,cajun_creole
24973,british
30725,italian
46619,british
16252,italian
4516,mexican
3652,italian
7704,british
18104,vietnamese
39865,british
22207,british
29362,mexican
40422,italian
5285,indian
36114,italian
26586,italian
49698,italian
27718,cajun_creole
36219,british
30609,mexican
44118,italian
30917,british
37880,british
43301,italian
21584,italian
8328,cajun_creole
46508,british
31063,italian
17264,mexican
586,mexican
19414,mexican
10375,mexican
29177,british
949,british
28118,southern_us
4160,british
24882,japanese
13571,british
11532,mexican
6928,british
31998,italian
22741,italian
13915,cajun_creole
48633,british
1011,british
17649,british
32786,mexican
18615,italian
48257,italian
11599,mexican
43063,british
14526,italian
37125,mexican
8063,british
32934,italian
12139,british
33392,italian
8538,italian
47527,italian
33955,italian
8088,mexican
33306,british
22004,mexican
49699,chinese
45344,british
8924,mexican
8965,british
37812,mexican
26605,italian
1499,italian
41392,italian
2338,mexican
48685,british
39463,british
16150,italian
42577,mexican
761,cajun_creole
43360,italian
47783,british
20532,italian
11963,mexican
41456,british
20446,british
34645,italian
4238,italian
49502,british
6451,italian
18981,italian
35385,british
2459,british
32884,mexican
4809,british
14992,italian
36732,cajun_creole
33064,mexican
16264,british
46857,british
7003,british
20492,mexican
25654,british
10849,cajun_creole
29207,british
27412,british
47264,british
24155,vietnamese
49484,italian
36541,mexican
49339,mexican
25840,italian
14136,british
45538,mexican
31716,italian
35893,british
20742,italian
1158,british
7742,italian
14846,italian
27770,italian
41274,vietnamese
43871,italian
24983,italian
37305,italian
18545,british
41013,british
15782,british
3892,italian
16005,thai
38901,british
40350,thai
40268,thai
11941,italian
32193,cajun_creole
6438,italian
28612,cajun_creole
34937,british
18750,british
44983,british
8662,mexican
10026,italian
784,british
28879,british
5707,italian
45299,british
40004,british
7800,british
20166,mexican
48006,italian
20841,british
23893,british
20164,italian
45206,british
22864,mexican
46996,italian
16927,italian
678,italian
1317,mexican
43897,italian
24269,mexican
11316,italian
1902,cajun_creole
46191,italian
31549,mexican
22391,mexican
19490,british
8356,mexican
45697,mexican
47308,italian
46898,british
14830,mexican
3738,indian
33149,british
36390,british
10543,british
22597,british
49045,mexican
26531,mexican
38356,mexican
31739,british
28912,italian
42828,british
3903,mexican
44976,italian
28573,italian
44215,italian
35636,british
10709,mexican
44787,cajun_creole
3263,british
36111,british
38476,italian
28105,mexican
43568,mexican
6441,mexican
45081,british
8666,mexican
35983,mexican
14186,british
10143,italian
2448,italian
26012,mexican
48776,mexican
39833,italian
12533,italian
13637,mexican
5998,italian
28339,cajun_creole
26881,british
40945,british
36422,mexican
40041,british
38541,thai
35240,mexican
44367,british
18043,mexican
35014,chinese
30069,italian
16713,mexican
12339,italian
12234,british
12453,british
22609,cajun_creole
44725,british
29732,vietnamese
44392,cajun_creole
23798,italian
24772,italian
12345,british
23309,british
40450,mexican
28710,italian
8336,indian
3554,vietnamese
5668,cajun_creole
34033,italian
20513,mexican
1130,italian
30203,mexican
46316,mexican
29023,cajun_creole
22289,cajun_creole
49330,italian
32512,mexican
4554,indian
14947,british
33667,italian
49000,mexican
31457,mexican
46254,british
37570,british
5605,mexican
24507,mexican
30816,italian
32852,mexican
13107,mexican
20463,british
85,italian
27025,mexican
40983,mexican
20113,mexican
44284,british
16999,british
35662,italian
14382,british
40297,italian
32630,italian
7264,british
14867,british
18802,cajun_creole
3985,italian
35155,british
17760,british
14474,british
28666,british
38277,british
7931,mexican
49649,mexican
8266,british
29725,mexican
20460,cajun_creole
4097,italian
44710,mexican
6344,mexican
11194,mexican
44716,british
34191,thai
39699,mexican
14929,mexican
47451,mexican
24368,british
884,british
5137,british
38574,cajun_creole
48792,british
49132,italian
5669,mexican
37952,italian
49298,italian
41405,british
34909,british
10767,british
5721,mexican
27292,british
18692,cajun_creole
27907,italian
45127,mexican
33534,mexican
26,italian
13068,british
45579,british
28956,cajun_creole
1201,italian
43090,mexican
30197,italian
27762,italian
43057,italian
24887,italian
43916,british
544,italian
10438,british
9331,british
649,mexican
32577,british
36873,italian
48446,japanese
28909,mexican
1999,mexican
42137,italian
48503,british
49033,italian
1053,italian
5535,british
21864,italian
21042,italian
3321,british
16337,italian
22885,italian
4020,mexican
41425,british
2830,italian
26570,italian
19943,british
17114,italian
6009,british
43791,mexican
13681,mexican
11385,thai
21875,italian
32449,italian
3924,british
8799,cajun_creole
1989,british
23288,british
23920,italian
46349,mexican
44238,italian
31337,british
14492,italian
18368,british
13781,british
42371,italian
20640,italian
48955,british
46955,indian
30032,british
3103,italian
19597,mexican
23435,british
31446,italian
33791,italian
23813,italian
14538,italian
35181,british
6246,cajun_creole
40850,mexican
32080,italian
781,mexican
7679,italian
44640,italian
17645,italian
12454,italian
28430,italian
6876,mexican
48868,italian
43333,mexican
9807,british
27843,japanese
45089,british
41811,cajun_creole
28131,mexican
23394,italian
29599,mexican
40086,italian
20013,british
18134,italian
48291,italian
30903,british
2777,mexican
3630,italian
37511,british
26835,italian
7201,cajun_creole
20442,italian
19136,british
40878,mexican
1177,british
43121,italian
11307,cajun_creole
37617,italian
25583,british
27863,mexican
17830,british
18267,italian
29923,mexican
27827,british
4616,italian
9979,british
2878,british
40101,italian
13411,italian
9683,italian
48733,british
27233,british
25926,mexican
22098,british
16095,mexican
15839,mexican
10882,british
44004,cajun_creole
45224,italian
40285,british
20598,mexican
19307,mexican
14899,italian
36512,italian
37453,italian
4319,italian
28718,british
44611,british
26031,italian
36988,italian
24182,italian
4727,mexican
25982,italian
9544,italian
48030,cajun_creole
47789,mexican
16245,italian
12440,british
32989,british
10582,italian
23028,thai
45653,italian
46888,british
20392,italian
13453,japanese
1300,italian
29343,british
27423,mexican
46977,british
27479,italian
37899,mexican
21177,mexican
45590,mexican
46775,italian
45416,italian
23039,italian
26308,italian
23306,italian
42367,mexican
41379,italian
16715,cajun_creole
33712,italian
24136,mexican
26094,british
2212,italian
19672,british
42872,mexican
36661,mexican
26319,mexican
263,british
13942,mexican
43311,mexican
12743,british
7519,british
35601,italian
44197,british
8617,italian
6573,mexican
13377,italian
31725,italian
13042,italian
2701,british
38137,mexican
11356,mexican
3202,cajun_creole
15530,mexican
18012,british
22683,mexican
37199,cajun_creole
5169,italian
43401,british
7246,mexican
36491,british
40868,british
8084,british
45914,british
32344,british
27508,british
27323,british
29576,italian
13998,italian
28214,british
2918,mexican
19918,italian
44955,british
7007,italian
32164,mexican
20929,italian
10380,mexican
28015,italian
24501,italian
37257,italian
17772,british
7977,mexican
24949,italian
9467,mexican
18520,mexican
48539,british
11435,british
44041,italian
44022,mexican
19010,british
18395,italian
35008,italian
45807,british
27065,cajun_creole
460,italian
22725,italian
32575,thai
10099,british
9431,italian
9493,mexican
30423,mexican
11861,british
22632,british
32893,british
5868,mexican
3938,italian
17724,mexican
4075,italian
24174,italian
34798,british
9407,italian
4008,mexican
6472,british
43384,british
47289,british
27905,italian
9628,mexican
41613,italian
8128,british
33224,italian
21571,british
41246,mexican
48240,mexican
46816,italian
45778,british
13798,british
31606,italian
43293,italian
27725,italian
7614,italian
24798,italian
16256,british
10296,italian
46895,mexican
18706,british
25895,italian
42986,mexican
42194,british
44727,italian
2381,mexican
7850,mexican
21066,british
1427,mexican
30832,british
44593,thai
35604,mexican
42802,mexican
30307,british
8893,italian
43086,british
278,british
48861,italian
9641,italian
18801,british
13009,italian
42823,italian
3954,vietnamese
49035,british
34278,mexican
25941,british
38577,british
37973,british
813,vietnamese
29444,italian
30058,italian
34601,british
42370,mexican
9228,british
12638,italian
37549,british
19802,italian
30931,italian
22179,british
44664,mexican
42631,mexican
23407,vietnamese
30557,italian
28888,mexican
326,british
47891,british
22600,italian
24737,mexican
11278,british
42285,italian
18700,british
11577,mexican
5218,italian
13220,british
16992,italian
22967,italian
16610,cajun_creole
46382,thai
28228,british
18123,mexican
25348,mexican
48051,british
26379,italian
38821,british
44418,italian
22932,mexican
17089,mexican
17307,italian
8828,british
21515,british
41525,italian
18627,mexican
8423,italian
17848,mexican
12762,italian
2524,mexican
15334,italian
3322,british
5367,british
5255,mexican
9150,british
22599,italian
7368,british
25212,british
29633,mexican
26841,mexican
20127,italian
4992,mexican
35021,british
47863,italian
530,italian
1974,british
3006,italian
23010,italian
21593,british
11204,italian
3363,mexican
33675,italian
38682,cajun_creole
46627,british
12852,british
37503,british
20805,italian
18925,italian
27954,british
20154,british
11714,mexican
11134,british
29380,british
19736,mexican
10476,mexican
4136,british
36681,italian
35006,italian
36876,indian
10774,italian
27429,british
9455,italian
5774,british
48634,italian
37245,mexican
17279,mexican
9366,british
26166,british
5247,british
41148,british
19055,british
2229,british
27352,southern_us
24718,british
17647,italian
21324,italian
4946,italian
21404,british
6849,italian
4572,british
48468,italian
37152,italian
825,cajun_creole
47537,vietnamese
5072,british
18872,italian
37657,mexican
39345,british
9604,thai
5363,british
12065,italian
12366,italian
15642,vietnamese
20213,indian
16381,british
25412,british
34973,italian
13475,british
24334,mexican
4428,mexican
7273,cajun_creole
35903,mexican
41592,british
44689,british
42405,italian
6995,british
2577,italian
48095,cajun_creole
6623,british
22733,italian
36104,italian
23779,italian
46697,italian
47965,italian
17225,italian
37106,mexican
12615,italian
36033,british
45146,mexican
45800,mexican
30163,british
12660,italian
11490,british
40192,italian
21436,british
48613,vietnamese
1628,british
19953,british
44451,mexican
45922,italian
4804,british
1751,british
26520,british
39367,italian
23616,italian
38862,italian
21414,italian
2452,british
27591,mexican
14224,italian
36691,italian
15391,british
11104,mexican
16206,mexican
9156,british
16344,british
33295,japanese
47513,mexican
5352,italian
28741,british
6847,italian
36463,mexican
14838,mexican
37311,italian
6347,cajun_creole
47812,italian
34919,mexican
14812,italian
11772,mexican
44916,british
2014,italian
13041,italian
40815,british
32713,italian
38272,british
30770,italian
22254,italian
45828,british
49113,british
37876,british
30219,italian
3111,british
33267,mexican
35742,italian
15890,british
10968,british
45879,italian
18676,mexican
29425,british
27055,italian
19485,british
47644,italian
1988,mexican
21210,italian
3792,british
9071,thai
25703,italian
25404,thai
5791,cajun_creole
35221,british
33813,british
21441,british
10503,british
17270,italian
17560,cajun_creole
25735,british
34818,italian
2970,mexican
39582,british
22358,british
2864,italian
15823,italian
31475,mexican
30636,cajun_creole
28962,italian
45813,italian
4000,italian
35530,cajun_creole
974,italian
12382,italian
7347,mexican
26496,mexican
33767,british
48412,british
40496,mexican
37961,italian
6571,italian
49304,mexican
34097,chinese
10646,british
44083,italian
48463,italian
1063,mexican
30583,italian
26237,thai
8680,british
32752,italian
23273,mexican
5717,italian
2579,british
45463,mexican
38241,mexican
30514,italian
13101,mexican
19210,british
26502,mexican
46982,italian
21905,mexican
46699,mexican
15406,italian
45763,italian
721,british
32708,british
38004,mexican
17682,italian
46596,cajun_creole
48682,british
31605,british
38031,italian
18179,british
48663,italian
36353,italian
4550,british
35488,british
33342,mexican
25731,british
48838,mexican
39653,italian
33286,thai
21344,british
37156,italian
20611,mexican
8869,mexican
44038,italian
42754,british
23823,british
13596,italian
45059,british
46483,british
253,italian
4053,mexican
8559,mexican
7844,mexican
9188,british
32548,italian
26083,italian
20244,cajun_creole
37673,british
668,british
29434,british
16805,italian
45658,italian
47594,mexican
7452,british
22645,british
42522,british
23363,italian
35610,southern_us
37631,british
8879,mexican
38337,italian
19826,british
8844,italian
6484,italian
45118,british
22731,british
20793,italian
16487,british
24490,italian
15889,italian
22935,british
3143,chinese
48510,british
35910,mexican
17474,italian
32396,british
24714,british
36160,italian
20077,british
28828,british
42205,italian
36725,mexican
10316,japanese
33623,british
39291,mexican
49350,british
14699,cajun_creole
21702,mexican
41906,mexican
4489,italian
24409,british
29332,mexican
8337,italian
918,italian
12435,british
48231,italian
28383,italian
4545,british
13102,british
33947,british
24615,mexican
49589,cajun_creole
41481,italian
38905,british
19812,italian
6160,italian
38993,italian
34354,italian
31246,british
35369,italian
21637,mexican
49617,mexican
23003,italian
40683,italian
17920,italian
18021,italian
46780,italian
1684,british
1953,mexican
15537,italian
2489,italian
34708,british
47554,italian
30298,mexican
23459,mexican
2593,british
7216,british
35883,mexican
27039,italian
47957,mexican
7815,italian
5270,italian
10768,british
29740,italian
3068,thai
29535,thai
7182,italian
7796,southern_us
41409,british
39671,italian
28559,mexican
32146,italian
23439,mexican
31391,italian
42855,vietnamese
11813,italian
48272,italian
12263,thai
2787,italian
16385,mexican
42523,chinese
26150,british
17544,british
29802,british
4294,italian
12696,cajun_creole
9075,japanese
20159,british
31282,cajun_creole
13057,italian
26814,cajun_creole
23909,japanese
27882,italian
43452,mexican
40246,mexican
8493,british
13302,italian
25606,italian
14808,italian
40265,italian
13155,italian
28097,british
32076,british
36969,italian
13698,mexican
38513,british
15605,mexican
47688,british
22326,british
43488,mexican
10245,mexican
16145,mexican
9985,british
37746,mexican
41400,italian
26614,british
5327,italian
13015,mexican
13811,mexican
10180,mexican
8164,mexican
47951,british
42025,mexican
10865,italian
16815,italian
1025,italian
42784,british
18319,thai
34353,british
44922,mexican
16240,british
29745,british
2336,mexican
17294,mexican
1449,indian
30410,italian
43341,mexican
39594,british
8543,italian
27176,british
36562,mexican
23285,british
26787,mexican
6506,italian
8552,mexican
46196,mexican
22828,vietnamese
43621,british
47602,italian
14329,british
2924,chinese
5741,british
10485,british
12878,cajun_creole
21771,indian
21059,italian
4148,italian
21537,british
45452,italian
15489,vietnamese
46585,cajun_creole
18791,british
40072,british
17587,british
7758,italian
2853,italian
18218,mexican
21720,mexican
20872,italian
22022,mexican
17887,british
11422,italian
28294,italian
17435,mexican
43716,mexican
40489,italian
32770,italian
16078,mexican
46460,italian
12472,mexican
14100,cajun_creole
14120,italian
40951,italian
30897,british
16708,british
13341,mexican
49029,mexican
14064,british
1668,mexican
28769,mexican
7239,british
25963,italian
34427,italian
6520,british
10300,british
1232,british
42870,italian
33802,italian
46501,italian
32949,mexican
4085,italian
30682,british
47315,italian
28249,italian
1084,british
25559,british
30714,italian
13272,british
6781,mexican
43462,italian
8440,italian
23799,italian
42977,italian
20214,italian
19527,british
27604,italian
15134,british
21241,mexican
3240,italian
19794,cajun_creole
37385,italian
5783,italian
30232,mexican
26019,british
48921,thai
20762,british
30226,japanese
4783,italian
45445,british
35042,italian
33632,italian
38332,italian
32651,italian
19338,italian
28320,mexican
1488,mexican
33940,mexican
2539,british
29026,mexican
25889,italian
23589,british
12933,italian
29127,british
3207,italian
45732,italian
47696,mexican
30481,british
45419,cajun_creole
11406,mexican
42319,italian
35370,italian
42436,italian
27895,italian
1645,italian
8787,italian
7461,mexican
29368,british
29881,british
32040,british
7843,british
6254,thai
7747,italian
36361,british
31378,italian
27634,mexican
48903,british
46841,british
47660,mexican
37772,mexican
18485,british
36815,mexican
45159,cajun_creole
30140,italian
5126,italian
15363,british
169,italian
14652,italian
42988,mexican
26067,italian
22917,british
18652,italian
42035,italian
39445,italian
41203,british
27623,italian
142,japanese
27341,vietnamese
41923,british
49169,italian
16288,british
9043,italian
49711,british
21753,italian
40211,mexican
48168,british
29426,british
45945,italian
33165,mexican
40521,italian
21437,mexican
47064,italian
47807,british
32414,british
11265,italian
27139,italian
39830,british
36628,mexican
42118,italian
5928,italian
37463,cajun_creole
36066,mexican
16508,italian
11464,british
17321,british
5914,cajun_creole
19438,british
47580,italian
29886,italian
35229,cajun_creole
39538,italian
10650,italian
48346,italian
44205,british
877,mexican
40408,mexican
4172,italian
1663,thai
29813,british
3292,british
6288,british
37606,italian
26786,italian
2040,japanese
38025,british
10171,italian
24997,mexican
21397,italian
1217,mexican
38381,italian
1409,mexican
15901,italian
42619,mexican
38670,italian
13511,british
45294,indian
41236,mexican
33370,italian
9032,italian
26182,mexican
21629,british
19518,mexican
11588,cajun_creole
3716,mexican
47711,japanese
47286,british
28877,british
40039,italian
9224,vietnamese
24373,mexican
45305,british
30758,italian
48652,british
24586,british
26338,british
1670,british
37582,british
48132,mexican
46066,italian
34164,british
66,thai
11006,thai
28726,mexican
13320,mexican
6574,italian
21779,italian
42114,italian
12197,mexican
35257,british
37169,british
42169,italian
16124,italian
6352,british
47452,british
7839,italian
5569,mexican
30849,italian
25544,vietnamese
4887,british
11538,cajun_creole
35958,italian
31577,british
12233,mexican
43454,british
26373,italian
43145,mexican
5308,mexican
23614,italian
36948,italian
12315,italian
30020,italian
19231,mexican
38534,mexican
45750,italian
48778,italian
20026,mexican
22978,british
26662,italian
46218,british
39341,mexican
38395,italian
18871,british
12468,italian
13360,italian
22233,italian
30352,british
13345,british
6330,mexican
12867,mexican
35225,mexican
33826,thai
36993,italian
44847,vietnamese
10197,british
28737,italian
25095,indian
14063,british
811,mexican
20335,thai
30826,italian
4452,italian
30862,italian
10282,mexican
47567,mexican
16553,mexican
5045,italian
47528,british
3979,italian
17254,italian
6293,mexican
42706,mexican
47432,mexican
45496,british
25936,italian
46258,british
36625,italian
4642,british
35698,italian
19996,italian
10388,vietnamese
36298,british
43253,british
1089,italian
47,mexican
257,italian
16979,mexican
31697,mexican
49012,mexican
7592,italian
44884,british
41859,british
9969,italian
45041,mexican
48098,italian
27238,british
4466,mexican
11350,italian
30506,cajun_creole
439,cajun_creole
4342,thai
47474,cajun_creole
25254,cajun_creole
18255,italian
9547,british
3889,italian
26976,italian
19218,mexican
31837,mexican
27254,mexican
26282,italian
5443,japanese
11516,italian
23265,mexican
49204,italian
14502,mexican
22711,mexican
27402,british
4743,british
13632,italian
46530,british
12173,british
44493,cajun_creole
14241,british
3151,vietnamese
17375,mexican
26969,italian
42219,italian
49466,italian
7994,british
16972,italian
44688,british
25657,british
40806,mexican
10201,mexican
47124,british
24523,italian
34597,vietnamese
32015,british
46696,italian
49239,mexican
28501,mexican
37207,cajun_creole
38224,mexican
18565,italian
46164,british
4052,italian
28544,british
10961,italian
15916,british
36744,mexican
41984,british
48278,british
25010,mexican
21242,italian
30310,british
23801,british
29614,british
34667,vietnamese
48159,mexican
20747,italian
44625,mexican
7173,italian
16676,mexican
3667,southern_us
36594,mexican
26511,mexican
19351,cajun_creole
48982,mexican
27934,italian
22595,mexican
7256,british
4306,british
41919,italian
23236,british
7329,british
38382,british
42257,italian
17600,british
40730,british
1192,british
37189,italian
2913,italian
7118,italian
42223,italian
25690,thai
8267,thai
35989,italian
774,southern_us
23158,japanese
12071,mexican
26537,cajun_creole
49537,british
19990,british
27876,thai
20823,mexican
31393,italian
23239,british
21141,british
43585,cajun_creole
30493,italian
42985,british
31089,italian
46974,italian
40018,italian
28153,mexican
10967,italian
14240,italian
24871,british
16258,mexican
28001,cajun_creole
49299,british
47808,british
37960,italian
34733,vietnamese
48741,italian
10230,italian
46275,italian
17152,italian
36201,italian
16907,british
3244,cajun_creole
11434,british
22402,italian
26624,mexican
21558,british
4847,british
17174,french
21995,british
27335,italian
14696,mexican
48923,cajun_creole
32508,italian
36585,italian
15904,mexican
19319,italian
17017,british
35561,italian
45518,mexican
6489,italian
14423,cajun_creole
26068,mexican
32687,cajun_creole
18684,mexican
25918,italian
35353,british
37689,british
32830,cajun_creole
6984,italian
29526,british
42546,british
30742,british
38469,mexican
6678,mexican
17413,british
20110,mexican
43229,british
27133,mexican
48411,italian
